representation,episode_id,episode_order,query_id,query_occurrence,decision_status,action,predicted_gain_log2,predicted_rank,actual_gain_log2,actual_rank,selected_action
sql_structural,q04_event_oldest::run-1,7,q04_event_oldest,1,available,mitigate_remote_path_bundle,1.9853262676333974,1,3.308023136004272,1,True
sql_structural,q04_event_oldest::run-2,8,q04_event_oldest,2,available,increase_gac_work_mem,-0.03255727376228346,3,0.0105978840767133,3,False
sql_structural,q04_event_oldest::run-2,8,q04_event_oldest,2,available,regional_topk_candidates,-0.008027529950110343,2,0.0442818066513621,2,False
sql_structural,q04_event_oldest::run-2,8,q04_event_oldest,2,available,mitigate_remote_path_bundle,1.9853262676333974,1,3.3135646401821126,1,True
sql_structural,q04_event_oldest::run-3,9,q04_event_oldest,3,available,increase_gac_work_mem,-0.03255727376228346,3,0.009230508233768,3,False
sql_structural,q04_event_oldest::run-3,9,q04_event_oldest,3,available,regional_topk_candidates,-0.008027529950110343,2,0.0366362612175297,2,False
sql_structural,q04_event_oldest::run-3,9,q04_event_oldest,3,available,mitigate_remote_path_bundle,1.9853262676333974,1,3.408545258460241,1,True
sql_structural,q04_event_oldest::run-4,10,q04_event_oldest,4,available,increase_gac_work_mem,-0.03255727376228346,3,0.0137676500397462,3,False
sql_structural,q04_event_oldest::run-4,10,q04_event_oldest,4,available,regional_topk_candidates,-0.008027529950110343,2,0.0523781778984862,2,False
sql_structural,q04_event_oldest::run-4,10,q04_event_oldest,4,available,mitigate_remote_path_bundle,1.9853262676333974,1,3.288965909245521,1,True
sql_structural,q05_event_deviation::run-1,11,q05_event_deviation,1,available,increase_gac_work_mem,0.02923273789606568,3,-0.2189988838292833,3,False
sql_structural,q05_event_deviation::run-1,11,q05_event_deviation,1,available,regional_topk_candidates,0.10824837671245668,2,1.6155677957074597,1,False
sql_structural,q05_event_deviation::run-1,11,q05_event_deviation,1,available,mitigate_remote_path_bundle,1.406809964171239,1,1.2254340435854414,2,True
sql_structural,q05_event_deviation::run-2,12,q05_event_deviation,2,available,increase_gac_work_mem,0.02923273789606568,3,0.0183683695362655,3,False
sql_structural,q05_event_deviation::run-2,12,q05_event_deviation,2,available,regional_topk_candidates,0.10824837671245668,2,1.5287577109536976,1,False
sql_structural,q05_event_deviation::run-2,12,q05_event_deviation,2,available,mitigate_remote_path_bundle,1.406809964171239,1,1.1897369988267434,2,True
sql_structural,q05_event_deviation::run-3,13,q05_event_deviation,3,available,increase_gac_work_mem,0.02923273789606568,3,-0.0316462744395453,3,False
sql_structural,q05_event_deviation::run-3,13,q05_event_deviation,3,available,regional_topk_candidates,0.10824837671245668,2,1.5227227683950888,1,False
sql_structural,q05_event_deviation::run-3,13,q05_event_deviation,3,available,mitigate_remote_path_bundle,1.406809964171239,1,1.047395285262899,2,True
sql_structural,q05_event_deviation::run-4,14,q05_event_deviation,4,available,increase_gac_work_mem,0.02923273789606568,3,0.0486061304280509,3,False
sql_structural,q05_event_deviation::run-4,14,q05_event_deviation,4,available,regional_topk_candidates,0.10824837671245668,2,1.6292173868977764,1,False
sql_structural,q05_event_deviation::run-4,14,q05_event_deviation,4,available,mitigate_remote_path_bundle,1.406809964171239,1,1.1748579673493134,2,True
sql_structural,q05_event_deviation::run-5,15,q05_event_deviation,5,available,increase_gac_work_mem,0.02923273789606568,3,0.1061461385855623,3,False
sql_structural,q05_event_deviation::run-5,15,q05_event_deviation,5,available,regional_topk_candidates,0.10824837671245668,2,1.7019159811692757,1,False
sql_structural,q05_event_deviation::run-5,15,q05_event_deviation,5,available,mitigate_remote_path_bundle,1.406809964171239,1,1.1903135901596489,2,True
sql_structural,q06_tenant_sum::run-1,16,q06_tenant_sum,1,outside_reference_coverage,increase_gac_work_mem,0.009430907327397861,3,-0.0113274524048228,3,False
sql_structural,q06_tenant_sum::run-1,16,q06_tenant_sum,1,outside_reference_coverage,regional_topk_candidates,3.259312651569929,2,3.047649640005925,1,False
sql_structural,q06_tenant_sum::run-1,16,q06_tenant_sum,1,outside_reference_coverage,mitigate_remote_path_bundle,3.285193298145638,1,2.755693328342921,2,False
sql_structural,q07_tenant_count::run-1,17,q07_tenant_count,1,available,increase_gac_work_mem,-0.01132722229834933,3,0.0095142040035063,3,False
sql_structural,q07_tenant_count::run-1,17,q07_tenant_count,1,available,regional_topk_candidates,3.0476490364595286,1,5.78740087138428,1,True
sql_structural,q07_tenant_count::run-1,17,q07_tenant_count,1,available,mitigate_remote_path_bundle,2.755698369979692,2,4.358137982011629,2,False
sql_structural,q07_tenant_count::run-2,18,q07_tenant_count,2,available,increase_gac_work_mem,-0.01132722229834933,3,0.0058933650242485,3,False
sql_structural,q07_tenant_count::run-2,18,q07_tenant_count,2,available,regional_topk_candidates,3.0476490364595286,1,5.944838229402522,1,True
sql_structural,q07_tenant_count::run-2,18,q07_tenant_count,2,available,mitigate_remote_path_bundle,2.755698369979692,2,4.322867216809753,2,False
sql_structural,q08_tenant_avg::run-1,19,q08_tenant_avg,1,available,increase_gac_work_mem,0.0013600534482181232,3,0.0206639435078385,3,False
sql_structural,q08_tenant_avg::run-1,19,q08_tenant_avg,1,available,regional_topk_candidates,4.926627909395114,1,4.495349709290721,1,True
sql_structural,q08_tenant_avg::run-1,19,q08_tenant_avg,1,available,mitigate_remote_path_bundle,3.812232495847775,2,1.3965019409035595,2,False
sql_structural,q08_tenant_avg::run-2,20,q08_tenant_avg,2,available,increase_gac_work_mem,0.0013600534482181232,3,0.0735851486077056,3,False
sql_structural,q08_tenant_avg::run-2,20,q08_tenant_avg,2,available,regional_topk_candidates,4.926627909395114,1,4.607859831466466,1,True
sql_structural,q08_tenant_avg::run-2,20,q08_tenant_avg,2,available,mitigate_remote_path_bundle,3.812232495847775,2,1.1931412104635313,2,False
sql_structural,q08_tenant_avg::run-3,21,q08_tenant_avg,3,available,increase_gac_work_mem,0.0013600534482181232,3,0.0268770971362172,3,False
sql_structural,q08_tenant_avg::run-3,21,q08_tenant_avg,3,available,regional_topk_candidates,4.926627909395114,1,4.231723759789755,1,True
sql_structural,q08_tenant_avg::run-3,21,q08_tenant_avg,3,available,mitigate_remote_path_bundle,3.812232495847775,2,1.4095299228143046,2,False
sql_structural,q09_tenant_max::run-1,22,q09_tenant_max,1,outside_reference_coverage,increase_gac_work_mem,0.02090847247337096,3,-0.0098099219860758,3,False
sql_structural,q09_tenant_max::run-1,22,q09_tenant_max,1,outside_reference_coverage,regional_topk_candidates,4.7238944664097895,1,0.6178171990686502,2,False
sql_structural,q09_tenant_max::run-1,22,q09_tenant_max,1,outside_reference_coverage,mitigate_remote_path_bundle,2.8078739320884276,2,1.993424827708021,1,False
sql_structural,q09_tenant_max::run-2,23,q09_tenant_max,2,outside_reference_coverage,increase_gac_work_mem,0.02090847247337096,3,0.0118212301274772,3,False
sql_structural,q09_tenant_max::run-2,23,q09_tenant_max,2,outside_reference_coverage,regional_topk_candidates,4.7238944664097895,1,0.711494806856934,2,False
sql_structural,q09_tenant_max::run-2,23,q09_tenant_max,2,outside_reference_coverage,mitigate_remote_path_bundle,2.8078739320884276,2,2.0356382800169626,1,False
sql_structural,q09_tenant_max::run-3,24,q09_tenant_max,3,outside_reference_coverage,increase_gac_work_mem,0.02090847247337096,3,0.0235774955198211,3,False
sql_structural,q09_tenant_max::run-3,24,q09_tenant_max,3,outside_reference_coverage,regional_topk_candidates,4.7238944664097895,1,0.741129797923938,2,False
sql_structural,q09_tenant_max::run-3,24,q09_tenant_max,3,outside_reference_coverage,mitigate_remote_path_bundle,2.8078739320884276,2,1.8201093118769007,1,False
sql_structural,q09_tenant_max::run-4,25,q09_tenant_max,4,outside_reference_coverage,increase_gac_work_mem,0.02090847247337096,3,0.001257989186062,3,False
sql_structural,q09_tenant_max::run-4,25,q09_tenant_max,4,outside_reference_coverage,regional_topk_candidates,4.7238944664097895,1,0.6273560086690125,2,False
sql_structural,q09_tenant_max::run-4,25,q09_tenant_max,4,outside_reference_coverage,mitigate_remote_path_bundle,2.8078739320884276,2,1.940935010719443,1,False
sql_structural,q10_tenant_min::run-1,26,q10_tenant_min,1,available,increase_gac_work_mem,0.006711729571223382,3,-0.0152279019519483,3,False
sql_structural,q10_tenant_min::run-1,26,q10_tenant_min,1,available,regional_topk_candidates,0.6744549850804935,2,1.5949990223674917,2,False
sql_structural,q10_tenant_min::run-1,26,q10_tenant_min,1,available,mitigate_remote_path_bundle,1.947526020936219,1,3.3317455284481,1,True
sql_structural,q10_tenant_min::run-2,27,q10_tenant_min,2,available,increase_gac_work_mem,0.006711729571223382,3,-0.0055403245600634,3,False
sql_structural,q10_tenant_min::run-2,27,q10_tenant_min,2,available,regional_topk_candidates,0.6744549850804935,2,1.6670659134424273,2,False
sql_structural,q10_tenant_min::run-2,27,q10_tenant_min,2,available,mitigate_remote_path_bundle,1.947526020936219,1,3.4653048889107207,1,True
sql_structural,q10_tenant_min::run-3,28,q10_tenant_min,3,available,increase_gac_work_mem,0.006711729571223382,3,0.0360130863917107,3,False
sql_structural,q10_tenant_min::run-3,28,q10_tenant_min,3,available,regional_topk_candidates,0.6744549850804935,2,1.6725292573066506,2,False
sql_structural,q10_tenant_min::run-3,28,q10_tenant_min,3,available,mitigate_remote_path_bundle,1.947526020936219,1,3.5011137901178766,1,True
sql_structural,q10_tenant_min::run-4,29,q10_tenant_min,4,available,increase_gac_work_mem,0.006711729571223382,3,-0.0081606287519814,3,False
sql_structural,q10_tenant_min::run-4,29,q10_tenant_min,4,available,regional_topk_candidates,0.6744549850804935,2,1.62577245151283,2,False
sql_structural,q10_tenant_min::run-4,29,q10_tenant_min,4,available,mitigate_remote_path_bundle,1.947526020936219,1,3.458012893313503,1,True
sql_structural,q10_tenant_min::run-5,30,q10_tenant_min,5,available,increase_gac_work_mem,0.006711729571223382,3,0.0597814596106214,3,False
sql_structural,q10_tenant_min::run-5,30,q10_tenant_min,5,available,regional_topk_candidates,0.6744549850804935,2,1.7150745043587334,2,False
sql_structural,q10_tenant_min::run-5,30,q10_tenant_min,5,available,mitigate_remote_path_bundle,1.947526020936219,1,3.4915839085451066,1,True
sql_structural,q11_tenant_high_count::run-1,31,q11_tenant_high_count,1,outside_reference_coverage,increase_gac_work_mem,0.0031776976642697197,3,0.0937873302573581,3,False
sql_structural,q11_tenant_high_count::run-1,31,q11_tenant_high_count,1,outside_reference_coverage,regional_topk_candidates,1.0684091098519608,2,1.689951973975143,1,False
sql_structural,q11_tenant_high_count::run-1,31,q11_tenant_high_count,1,outside_reference_coverage,mitigate_remote_path_bundle,2.5187466039944257,1,1.1890485176438446,2,False
sql_structural,q12_tenant_user_sum::run-1,32,q12_tenant_user_sum,1,outside_reference_coverage,increase_gac_work_mem,0.0031776976642697197,3,0.0620501007483585,3,False
sql_structural,q12_tenant_user_sum::run-1,32,q12_tenant_user_sum,1,outside_reference_coverage,regional_topk_candidates,1.0684091098519608,2,2.722186807479819,1,False
sql_structural,q12_tenant_user_sum::run-1,32,q12_tenant_user_sum,1,outside_reference_coverage,mitigate_remote_path_bundle,2.5187466039944257,1,2.60350925502538,2,False
sql_structural,q12_tenant_user_sum::run-2,33,q12_tenant_user_sum,2,outside_reference_coverage,increase_gac_work_mem,0.0031776976642697197,3,0.0468398291295993,3,False
sql_structural,q12_tenant_user_sum::run-2,33,q12_tenant_user_sum,2,outside_reference_coverage,regional_topk_candidates,1.0684091098519608,2,2.642596705948222,1,False
sql_structural,q12_tenant_user_sum::run-2,33,q12_tenant_user_sum,2,outside_reference_coverage,mitigate_remote_path_bundle,2.5187466039944257,1,2.3849689300931085,2,False
sql_structural,q13_tenant_user_count::run-1,34,q13_tenant_user_count,1,available,increase_gac_work_mem,0.054444198166143744,3,-0.0169087536433568,3,False
sql_structural,q13_tenant_user_count::run-1,34,q13_tenant_user_count,1,available,regional_topk_candidates,2.6823679838683954,1,2.533280904815219,2,True
sql_structural,q13_tenant_user_count::run-1,34,q13_tenant_user_count,1,available,mitigate_remote_path_bundle,2.4942473930007742,2,3.582620675817098,1,False
sql_structural,q13_tenant_user_count::run-2,35,q13_tenant_user_count,2,available,increase_gac_work_mem,0.054444198166143744,3,0.000215558798449,3,False
sql_structural,q13_tenant_user_count::run-2,35,q13_tenant_user_count,2,available,regional_topk_candidates,2.6823679838683954,1,2.489066964314711,2,True
sql_structural,q13_tenant_user_count::run-2,35,q13_tenant_user_count,2,available,mitigate_remote_path_bundle,2.4942473930007742,2,3.427266215127879,1,False
sql_structural,q13_tenant_user_count::run-3,36,q13_tenant_user_count,3,available,increase_gac_work_mem,0.054444198166143744,3,0.0022388104984377,3,False
sql_structural,q13_tenant_user_count::run-3,36,q13_tenant_user_count,3,available,regional_topk_candidates,2.6823679838683954,1,2.4918301675269805,2,True
sql_structural,q13_tenant_user_count::run-3,36,q13_tenant_user_count,3,available,mitigate_remote_path_bundle,2.4942473930007742,2,3.425023746163733,1,False
sql_structural,q14_tenant_day_sum::run-1,37,q14_tenant_day_sum,1,available,increase_gac_work_mem,0.01888710910629754,3,0.0635345663129016,3,False
sql_structural,q14_tenant_day_sum::run-1,37,q14_tenant_day_sum,1,available,regional_topk_candidates,2.5757923100169906,2,0.2853191710203477,2,False
sql_structural,q14_tenant_day_sum::run-1,37,q14_tenant_day_sum,1,available,mitigate_remote_path_bundle,3.0846777644454395,1,1.233046283532483,1,True
sql_structural,q14_tenant_day_sum::run-2,38,q14_tenant_day_sum,2,available,increase_gac_work_mem,0.01888710910629754,3,0.1056924575119,3,False
sql_structural,q14_tenant_day_sum::run-2,38,q14_tenant_day_sum,2,available,regional_topk_candidates,2.5757923100169906,2,0.3492104306271075,2,False
sql_structural,q14_tenant_day_sum::run-2,38,q14_tenant_day_sum,2,available,mitigate_remote_path_bundle,3.0846777644454395,1,1.3203793430096975,1,True
sql_structural,q14_tenant_day_sum::run-3,39,q14_tenant_day_sum,3,available,increase_gac_work_mem,0.01888710910629754,3,0.0468458501152429,3,False
sql_structural,q14_tenant_day_sum::run-3,39,q14_tenant_day_sum,3,available,regional_topk_candidates,2.5757923100169906,2,0.2983051381180681,2,False
sql_structural,q14_tenant_day_sum::run-3,39,q14_tenant_day_sum,3,available,mitigate_remote_path_bundle,3.0846777644454395,1,1.2281426804223363,1,True
sql_structural,q14_tenant_day_sum::run-4,40,q14_tenant_day_sum,4,available,increase_gac_work_mem,0.01888710910629754,3,0.0572275554466537,3,False
sql_structural,q14_tenant_day_sum::run-4,40,q14_tenant_day_sum,4,available,regional_topk_candidates,2.5757923100169906,2,0.1205952939116147,2,False
sql_structural,q14_tenant_day_sum::run-4,40,q14_tenant_day_sum,4,available,mitigate_remote_path_bundle,3.0846777644454395,1,1.1826653991582703,1,True
sql_structural,q15_tenant_day_count::run-1,41,q15_tenant_day_count,1,available,increase_gac_work_mem,0.043407351337348896,3,-0.0003058943797565,3,False
sql_structural,q15_tenant_day_count::run-1,41,q15_tenant_day_count,1,available,regional_topk_candidates,2.138978215179368,2,0.3143085514529989,2,False
sql_structural,q15_tenant_day_count::run-1,41,q15_tenant_day_count,1,available,mitigate_remote_path_bundle,2.6322294978839595,1,2.638475844802685,1,True
sql_structural,q15_tenant_day_count::run-2,42,q15_tenant_day_count,2,available,increase_gac_work_mem,0.043407351337348896,3,0.0402636837051016,3,False
sql_structural,q15_tenant_day_count::run-2,42,q15_tenant_day_count,2,available,regional_topk_candidates,2.138978215179368,2,0.3184915280019471,2,False
sql_structural,q15_tenant_day_count::run-2,42,q15_tenant_day_count,2,available,mitigate_remote_path_bundle,2.6322294978839595,1,2.688503214114253,1,True
sql_structural,q15_tenant_day_count::run-3,43,q15_tenant_day_count,3,available,increase_gac_work_mem,0.043407351337348896,3,0.0263610512328854,3,False
sql_structural,q15_tenant_day_count::run-3,43,q15_tenant_day_count,3,available,regional_topk_candidates,2.138978215179368,2,0.3243367692029089,2,False
sql_structural,q15_tenant_day_count::run-3,43,q15_tenant_day_count,3,available,mitigate_remote_path_bundle,2.6322294978839595,1,2.630958209819509,1,True
sql_structural,q15_tenant_day_count::run-4,44,q15_tenant_day_count,4,available,increase_gac_work_mem,0.043407351337348896,3,-0.005900164795244,3,False
sql_structural,q15_tenant_day_count::run-4,44,q15_tenant_day_count,4,available,regional_topk_candidates,2.138978215179368,2,0.2887640632749367,2,False
sql_structural,q15_tenant_day_count::run-4,44,q15_tenant_day_count,4,available,mitigate_remote_path_bundle,2.6322294978839595,1,2.638866088643233,1,True
sql_structural,q15_tenant_day_count::run-5,45,q15_tenant_day_count,5,available,increase_gac_work_mem,0.043407351337348896,3,0.0388865100561299,3,False
sql_structural,q15_tenant_day_count::run-5,45,q15_tenant_day_count,5,available,regional_topk_candidates,2.138978215179368,2,0.3289301569498578,2,False
sql_structural,q15_tenant_day_count::run-5,45,q15_tenant_day_count,5,available,mitigate_remote_path_bundle,2.6322294978839595,1,2.3993502052314923,1,True
coordinator_physical,q01_event_value_desc::run-1,1,q01_event_value_desc,1,available,increase_gac_work_mem,0.025874532177465853,3,0.0389910134517095,3,False
coordinator_physical,q01_event_value_desc::run-1,1,q01_event_value_desc,1,available,regional_topk_candidates,0.31614652181384206,2,0.148442525949881,2,False
coordinator_physical,q01_event_value_desc::run-1,1,q01_event_value_desc,1,available,mitigate_remote_path_bundle,2.038407744483822,1,2.4389637619025195,1,True
coordinator_physical,q02_event_value_asc::run-1,2,q02_event_value_asc,1,available,increase_gac_work_mem,0.04321511106713067,3,0.1150579244177509,3,False
coordinator_physical,q02_event_value_asc::run-1,2,q02_event_value_asc,1,available,regional_topk_candidates,0.17897505512104198,2,0.1636418321928228,2,False
coordinator_physical,q02_event_value_asc::run-1,2,q02_event_value_asc,1,available,mitigate_remote_path_bundle,1.2965151108503619,1,0.9620528956614378,1,True
coordinator_physical,q02_event_value_asc::run-2,3,q02_event_value_asc,2,available,increase_gac_work_mem,0.014940170068999678,2,-0.0663499323728781,3,False
coordinator_physical,q02_event_value_asc::run-2,3,q02_event_value_asc,2,available,regional_topk_candidates,0.006913496461325396,3,0.0124944675739018,2,False
coordinator_physical,q02_event_value_asc::run-2,3,q02_event_value_asc,2,available,mitigate_remote_path_bundle,1.6181662235929037,1,0.8193133052714852,1,True
coordinator_physical,q03_event_recent::run-1,4,q03_event_recent,1,available,increase_gac_work_mem,0.0327006574805971,3,0.0074479246782218,3,False
coordinator_physical,q03_event_recent::run-1,4,q03_event_recent,1,available,regional_topk_candidates,0.39691404555234283,2,0.0486212889871827,2,False
coordinator_physical,q03_event_recent::run-1,4,q03_event_recent,1,available,mitigate_remote_path_bundle,1.9477341975853348,1,2.074180777894477,1,True
coordinator_physical,q03_event_recent::run-2,5,q03_event_recent,2,available,increase_gac_work_mem,-0.008148296380744392,3,-0.1048447833628063,3,False
coordinator_physical,q03_event_recent::run-2,5,q03_event_recent,2,available,regional_topk_candidates,0.010223260314037533,2,-0.0141682721267147,2,False
coordinator_physical,q03_event_recent::run-2,5,q03_event_recent,2,available,mitigate_remote_path_bundle,1.5230817690619989,1,1.9117449342238144,1,True
coordinator_physical,q03_event_recent::run-3,6,q03_event_recent,3,available,increase_gac_work_mem,-0.008308056728556402,3,-0.0002791294905142,2,False
coordinator_physical,q03_event_recent::run-3,6,q03_event_recent,3,available,regional_topk_candidates,0.010141088080797923,2,-0.0585418455250905,3,False
coordinator_physical,q03_event_recent::run-3,6,q03_event_recent,3,available,mitigate_remote_path_bundle,1.526233289483927,1,1.9700639210944435,1,True
coordinator_physical,q04_event_oldest::run-1,7,q04_event_oldest,1,available,increase_gac_work_mem,-0.019893558591135636,3,0.0094718463899962,2,False
coordinator_physical,q04_event_oldest::run-1,7,q04_event_oldest,1,available,regional_topk_candidates,0.11846894301280517,2,-0.0141705521924664,3,False
coordinator_physical,q04_event_oldest::run-1,7,q04_event_oldest,1,available,mitigate_remote_path_bundle,2.290506017624876,1,3.308023136004272,1,True
coordinator_physical,q04_event_oldest::run-2,8,q04_event_oldest,2,available,increase_gac_work_mem,-0.019348119203002962,3,0.0105978840767133,3,False
coordinator_physical,q04_event_oldest::run-2,8,q04_event_oldest,2,available,regional_topk_candidates,0.27042532993224927,2,0.0442818066513621,2,False
coordinator_physical,q04_event_oldest::run-2,8,q04_event_oldest,2,available,mitigate_remote_path_bundle,2.5946811985991265,1,3.3135646401821126,1,True
coordinator_physical,q04_event_oldest::run-3,9,q04_event_oldest,3,available,increase_gac_work_mem,-0.019146583646866677,3,0.009230508233768,3,False
coordinator_physical,q04_event_oldest::run-3,9,q04_event_oldest,3,available,regional_topk_candidates,0.2718933872660268,2,0.0366362612175297,2,False
coordinator_physical,q04_event_oldest::run-3,9,q04_event_oldest,3,available,mitigate_remote_path_bundle,2.597943682379072,1,3.408545258460241,1,True
coordinator_physical,q04_event_oldest::run-4,10,q04_event_oldest,4,available,increase_gac_work_mem,-0.01903765112846981,3,0.0137676500397462,3,False
coordinator_physical,q04_event_oldest::run-4,10,q04_event_oldest,4,available,regional_topk_candidates,0.27318973292718235,2,0.0523781778984862,2,False
coordinator_physical,q04_event_oldest::run-4,10,q04_event_oldest,4,available,mitigate_remote_path_bundle,2.6001736068052237,1,3.288965909245521,1,True
coordinator_physical,q05_event_deviation::run-1,11,q05_event_deviation,1,available,increase_gac_work_mem,0.018560654028275402,3,-0.2189988838292833,3,False
coordinator_physical,q05_event_deviation::run-1,11,q05_event_deviation,1,available,regional_topk_candidates,2.0666511409506882,1,1.6155677957074597,1,True
coordinator_physical,q05_event_deviation::run-1,11,q05_event_deviation,1,available,mitigate_remote_path_bundle,1.8912703959477486,2,1.2254340435854414,2,False
coordinator_physical,q05_event_deviation::run-2,12,q05_event_deviation,2,available,increase_gac_work_mem,0.010731509675151274,3,0.0183683695362655,3,False
coordinator_physical,q05_event_deviation::run-2,12,q05_event_deviation,2,available,regional_topk_candidates,0.3061923626312524,2,1.5287577109536976,1,False
coordinator_physical,q05_event_deviation::run-2,12,q05_event_deviation,2,available,mitigate_remote_path_bundle,3.4033466356287927,1,1.1897369988267434,2,True
coordinator_physical,q05_event_deviation::run-3,13,q05_event_deviation,3,available,increase_gac_work_mem,0.01073135470138122,3,-0.0316462744395453,3,False
coordinator_physical,q05_event_deviation::run-3,13,q05_event_deviation,3,available,regional_topk_candidates,0.3051687789182883,2,1.5227227683950888,1,False
coordinator_physical,q05_event_deviation::run-3,13,q05_event_deviation,3,available,mitigate_remote_path_bundle,3.403072156214248,1,1.047395285262899,2,True
coordinator_physical,q05_event_deviation::run-4,14,q05_event_deviation,4,available,increase_gac_work_mem,0.010730943612905445,3,0.0486061304280509,3,False
coordinator_physical,q05_event_deviation::run-4,14,q05_event_deviation,4,available,regional_topk_candidates,0.30434904342134345,2,1.6292173868977764,1,False
coordinator_physical,q05_event_deviation::run-4,14,q05_event_deviation,4,available,mitigate_remote_path_bundle,3.402849226182556,1,1.1748579673493134,2,True
coordinator_physical,q05_event_deviation::run-5,15,q05_event_deviation,5,available,increase_gac_work_mem,0.010731396496787554,3,0.1061461385855623,3,False
coordinator_physical,q05_event_deviation::run-5,15,q05_event_deviation,5,available,regional_topk_candidates,0.30657170093591374,2,1.7019159811692757,1,False
coordinator_physical,q05_event_deviation::run-5,15,q05_event_deviation,5,available,mitigate_remote_path_bundle,3.4034465899216384,1,1.1903135901596489,2,True
coordinator_physical,q06_tenant_sum::run-1,16,q06_tenant_sum,1,available,increase_gac_work_mem,-0.021908032400874414,3,-0.0113274524048228,3,False
coordinator_physical,q06_tenant_sum::run-1,16,q06_tenant_sum,1,available,regional_topk_candidates,2.856569643601428,1,3.047649640005925,1,True
coordinator_physical,q06_tenant_sum::run-1,16,q06_tenant_sum,1,available,mitigate_remote_path_bundle,2.3754654134936195,2,2.755693328342921,2,False
coordinator_physical,q07_tenant_count::run-1,17,q07_tenant_count,1,available,increase_gac_work_mem,-0.0017534406448822739,3,0.0095142040035063,3,False
coordinator_physical,q07_tenant_count::run-1,17,q07_tenant_count,1,available,regional_topk_candidates,4.362446911521232,1,5.78740087138428,1,True
coordinator_physical,q07_tenant_count::run-1,17,q07_tenant_count,1,available,mitigate_remote_path_bundle,3.6831108320683357,2,4.358137982011629,2,False
coordinator_physical,q07_tenant_count::run-2,18,q07_tenant_count,2,outside_reference_coverage,increase_gac_work_mem,0.012719293810014092,3,0.0058933650242485,3,False
coordinator_physical,q07_tenant_count::run-2,18,q07_tenant_count,2,outside_reference_coverage,regional_topk_candidates,4.195662329890306,1,5.944838229402522,1,False
coordinator_physical,q07_tenant_count::run-2,18,q07_tenant_count,2,outside_reference_coverage,mitigate_remote_path_bundle,4.078143809649616,2,4.322867216809753,2,False
