query_run_id,main_plan_node_count,main_plan_max_depth,main_plan_leaf_count,main_plan_branch_node_count,main_plan_avg_branching_factor,main_plan_max_branching_factor,remote_plan_leaf_count_sum,remote_plan_avg_branching_factor,aggregate_min_depth,aggregate_max_depth,sort_min_depth,sort_max_depth,join_min_depth,join_max_depth,foreign_scan_min_depth,foreign_scan_max_depth,custom_scan_min_depth,custom_scan_max_depth,aggregate_above_foreign_scan,sort_above_foreign_scan,limit_above_foreign_scan,join_above_foreign_scan,foreign_scan_under_aggregate,foreign_scan_under_sort,remote_aggregate_present,remote_sort_present,remote_join_present,main_finalize_after_remote,blocking_operator_count,blocking_operator_min_depth,blocking_operator_above_remote_count,blocking_operator_below_remote_count,first_blocking_operator_type__sort,first_blocking_operator_depth,dominant_time_node_type__sort,dominant_time_node_depth,dominant_time_node_actual_time_share,dominant_rows_node_type__custom_scan,dominant_rows_node_type__foreign_scan,dominant_rows_node_type__hash,dominant_rows_node_type__hash_join,dominant_rows_node_type__materialize,dominant_rows_node_type__merge_join,dominant_rows_node_type__sort,dominant_rows_node_depth,dominant_rows_node_row_share,main_root_actual_total_time_ms,main_root_actual_rows,main_root_plan_rows,main_total_cost,has_foreign_scan,has_custom_scan,has_join,has_sort,has_hash,has_aggregate,has_limit,has_materialize,join_node_count,hash_join_count,merge_join_count,nested_loop_count,remote_path_share,fdw_remote_sql_count,fdw_remote_plan_count,remote_region_actual_rows_sum,remote_region_actual_rows_cv,remote_region_actual_rows_max_share,remote_region_actual_rows_min_max_ratio,remote_region_actual_rows_active_share,remote_region_zero_row_count,remote_region_nonzero_count,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_cv,remote_region_tuple_bytes_max_share,remote_region_tuple_bytes_min_max_ratio,remote_region_tuple_bytes_active_share,remote_region_task_count_sum,remote_region_task_count_cv,remote_region_task_count_max_share,remote_region_task_count_min_max_ratio,remote_region_task_count_active_share,remote_region_plan_fingerprint_count,remote_region_dominant_plan_fingerprint_share,remote_plan_node_count_sum,remote_plan_max_depth,remote_has_custom_scan,remote_has_sort,remote_has_hash_join,remote_actual_rows_sum,global_fanin_ratio,remote_to_final_rows_ratio,finalize_share,drf_bytes_proxy,wan_output_rows,wan_output_bytes_proxy,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,drf_rows_proxy,wan_output_to_final_rows_ratio,global_group_count_proxy,global_group_density,global_group_merge_ratio,task_count_to_shard_count_ratio,task_count_to_configured_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_ratio,active_task_share,tasks_per_worker_ratio,temp_bytes_to_wan_bytes_ratio,temp_blocks_per_wan_row,temp_blocks_per_final_row,temp_blocks_per_regional_input_row,spill_per_wan_mb,root_rows_estimate_error_log,rows_estimate_error_max_abs_log,rows_estimate_error_mean_abs_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,join_rows_estimate_error_log,sort_rows_estimate_error_log,remote_root_rows_estimate_error_log,temp_blocks_sum,spill_flag,external_sort_count,sort_space_used_max,hash_batches_max,memory_pressure_score_v1,task_count,citus_map_merge_job_count,citus_repartition_query,worker_task_plan_count,worker_task_actual_rows_sum,worker_task_actual_rows_cv,worker_task_actual_rows_max_share,worker_task_scan_actual_rows_sum,worker_task_scan_actual_rows_cv,worker_task_scan_actual_rows_max_share,remote_region_rows_isf,remote_region_bytes_isf,worker_task_scan_rows_isf,worker_task_root_rows_isf,worker_task_within_region_scan_rows_isf_max,worker_task_index_scan_share,worker_task_seq_scan_share,worker_task_bitmap_scan_share,worker_task_node_count_sum,worker_task_plan_max_depth_max,worker_task_plan_max_depth_mean,worker_task_join_node_count,worker_task_aggregate_node_count,worker_task_sort_node_count,worker_task_blocking_node_count,worker_task_scan_node_count,worker_task_materialization_node_count,worker_task_parallel_node_count,worker_task_bitmap_node_count,worker_task_index_access_node_count,worker_task_sequential_access_node_count,worker_task_spill_capable_node_count,worker_task_plan_fingerprint_count,worker_task_plan_fingerprint_dominant_share,worker_task_region_task_count_cv,worker_task_region_rows_cv,worker_task_region_rows_max_share,worker_task_region_scan_rows_cv,worker_task_region_scan_rows_max_share,worker_task_within_region_rows_cv_max,worker_task_within_region_rows_cv_mean,worker_task_within_region_rows_max_share_max,worker_task_within_region_scan_rows_cv_max,worker_task_within_region_scan_rows_cv_mean,worker_task_within_region_scan_rows_max_share_max,worker_task_within_region_plan_fingerprint_count_max,worker_task_within_region_plan_fingerprint_count_mean,main_node_type_count_Aggregate,main_node_type_count_Append,main_node_type_count_ForeignScan,main_node_type_count_MergeJoin,main_node_type_count_Sort,main_node_type_count_SubqueryScan,main_node_type_count_Hash,main_node_type_count_HashJoin,main_node_type_count_Materialize,parent_child_type_count_Aggregate_CustomScan,parent_child_type_count_Aggregate_HashJoin,parent_child_type_count_Aggregate_MergeJoin,parent_child_type_count_Append_SubqueryScan,parent_child_type_count_HashJoin_ForeignScan,parent_child_type_count_HashJoin_Hash,parent_child_type_count_HashJoin_HashJoin,parent_child_type_count_Hash_ForeignScan,parent_child_type_count_Hash_HashJoin,parent_child_type_count_Materialize_MergeJoin,parent_child_type_count_MergeJoin_Materialize,parent_child_type_count_MergeJoin_MergeJoin,parent_child_type_count_MergeJoin_Sort,parent_child_type_count_NestedLoop_FunctionScan,parent_child_type_count_NestedLoop_SeqScan,parent_child_type_count_Sort_Append,parent_child_type_count_Sort_ForeignScan,parent_child_type_count_Sort_HashJoin,parent_child_type_count_Sort_MergeJoin,parent_child_type_count_SubqueryScan_Aggregate,parent_child_type_count_SubqueryScan_ForeignScan,worker_node_count_seq_scan,worker_node_count_index_scan,worker_node_count_index_only_scan,worker_node_count_bitmap_heap_scan,worker_node_count_bitmap_index_scan,worker_node_count_hash_join,worker_node_count_merge_join,worker_node_count_nested_loop,worker_node_count_sort,worker_node_count_incremental_sort,worker_node_count_hash_aggregate,worker_node_count_group_aggregate,worker_node_count_aggregate,worker_node_count_materialize,worker_node_count_memoize,worker_node_count_other
20260727T120003Z-stats-ceb-full-no-refit-v1__stats-ce--4c6ad677a93d--_no_refit__stats_ceb_multiregion_count__query_id-11,6.0,3.0,2.0,4.0,1.25,2.0,2.0,1.0,,,0.0,0.0,,,3.0,3.0,,,0,1,0,0,0,1,1,0,0,0,3.0,0.0,1.0,2.0,1,0.0,1,0.0,0.2500010413882079,1,0,0,0,0,0,0,1.0,0.35294117647058826,17584.774,2.0,2.0,597.51,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999940289252509,2.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,2.0,192.0,0.0,0.5,1.0,1.0,24.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,26.0,1.0,1.0,5.9710747490734565e-06,1.0,2.0,192.0,2.0,192.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,24.0,,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,
20260727T120036Z-stats-ceb-full-no-refit-v1__stats-ce--98dedb4548e0--_no_refit__stats_ceb_multiregion_count__query_id-12,14.0,6.0,4.0,10.0,1.3,2.0,4.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,5.0,6.0,,,1,1,0,1,1,1,0,0,0,1,7.0,0.0,7.0,0.0,1,0.0,1,0.0,0.16671661280934333,0,0,0,1,0,0,0,4.0,0.28710198398493764,3800.787,2.0,2.0,2066.32,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.8588805423718825,4.0,4.0,705684.0,0.0,0.5,1.0,1.0,0.0,2.0,3049472.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,705684.0,352842.0,352842.0,0.1411194576281175,1.3533297339885841,705684.0,3049472.0,955023.14,4126941.130565636,1.3533297339885841,352842.0,2.0,2.834129723785717e-06,352842.0,2.0,1.0,1.0,1.0,32.0,7.049026192075218,0.003718378197606861,1312.0,0.002747577404250121,902.275352585628,0.0,8.463314427838892,4.1692289674424226,8.040285785853708,0.0,8.463314427838892,0.0,1.10917288921049,2624.0,1.0,0.0,25.0,1.0,7.872836175025724,128.0,,0,128.0,705684.0,0.718882139306533,0.0138503919601408,955023.14,0.2707633657780831,0.010234306992812761,1.0,1.0,1.3099912950800334,1.7728501708980224,1.3099912950800334,1.0,0.0,0.0,320.0,4.0,2.0,64.0,0.0,0.0,0.0,192.0,64.0,0.0,0.0,192.0,0.0,0.0,2.0,0.5,0.0,0.0,0.5,0.0,0.5,0.718882139306533,0.718882139306533,0.0277007839202816,0.2707633657780831,0.2707633657780831,0.020468613985625522,2.0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,64.0,128.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
20260727T120054Z-stats-ceb-full-no-refit-v1__stats-ce--705b678c2f15--_no_refit__stats_ceb_multiregion_count__query_id-13,14.0,6.0,4.0,10.0,1.3,2.0,4.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,5.0,6.0,,,1,1,0,1,1,1,0,0,0,1,7.0,0.0,7.0,0.0,1,0.0,1,0.0,0.15451085564139977,0,0,0,1,0,0,0,4.0,0.17965548892285058,2365.926,2.0,2.0,1944.88,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.9110792138046584,4.0,4.0,392366.0,0.0,0.5,1.0,1.0,0.0,2.0,1734656.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,392366.0,196183.0,196183.0,0.08892078619534155,2.5537672479266806,392366.0,1734656.0,1002011.44,4429907.679219504,2.5537672479266806,196183.0,2.0,5.097281619712207e-06,196183.0,2.0,1.0,1.0,1.0,32.0,7.1593860684769774,0.003863739467741853,758.0,0.0015129567782180213,916.4014167650531,0.0,5.686553914781663,2.9551860512268333,5.177104403154829,0.0,5.686553914781663,0.0,-1.4581011598895766,1516.0,1.0,0.0,25.0,1.0,7.324489979348532,128.0,,0,128.0,392366.0,0.7642561723162821,0.01433865319625044,1002011.44,0.3131926211492584,0.011532652760930556,1.0,1.0,1.476179553399111,1.8353476091200562,1.476179553399111,0.3333333333333333,0.6666666666666666,0.0,320.0,4.0,2.0,64.0,0.0,0.0,0.0,192.0,64.0,0.0,0.0,64.0,128.0,0.0,2.0,0.5,0.0,0.0,0.5,0.0,0.5,0.7642561723162821,0.7642561723162821,0.02867730639250088,0.3131926211492584,0.3131926211492584,0.02306530552186111,2.0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,128.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
20260727T120111Z-stats-ceb-full-no-refit-v1__stats-ce--8634fbcdddb7--_no_refit__stats_ceb_multiregion_count__query_id-14,6.0,3.0,2.0,4.0,1.25,2.0,2.0,1.0,,,0.0,0.0,,,3.0,3.0,,,0,1,0,0,0,1,1,0,0,0,3.0,0.0,1.0,2.0,1,0.0,1,0.0,0.250000752632898,1,0,0,0,0,0,0,1.0,0.35294117647058826,17272.749,2.0,2.0,807.09,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999956000055347,2.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,2.0,192.0,0.0,0.5,1.0,1.0,24.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,26.0,1.0,1.0,4.399994465324038e-06,1.0,2.0,192.0,2.0,192.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,24.0,,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,
20260727T120143Z-stats-ceb-full-no-refit-v1__stats-ce--fa1db4e3efb6--_no_refit__stats_ceb_multiregion_count__query_id-15,6.0,3.0,2.0,4.0,1.25,2.0,2.0,1.0,,,0.0,0.0,,,3.0,3.0,,,0,1,0,0,0,1,1,0,0,0,3.0,0.0,1.0,2.0,1,0.0,1,0.0,0.250005698969209,1,0,0,0,0,0,0,1.0,0.43243243243243246,2336.002,2.0,2.0,520.76,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999657534539782,2.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,2.0,512.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,66.0,1.0,1.0,3.424654602176164e-05,699681.62,2.0,512.0,1399363.24,358236989.44,699681.62,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,64.0,,0,64.0,64.0,0.0,0.015625,1399363.24,0.912478527891342,0.031945165288177785,1.0,1.0,2.0444905784433782,1.0,2.0444905784433782,0.5208333333333334,0.4791666666666667,0.0,512.0,10.0,10.0,128.0,64.0,0.0,92.0,192.0,100.0,0.0,0.0,100.0,92.0,120.0,2.0,0.5625,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.03125,0.912478527891342,0.912478527891342,0.06389033057635557,2.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,92.0,100.0,0.0,0.0,0.0,28.0,0.0,100.0,0.0,0.0,0.0,0.0,64.0,0.0,100.0,28.0
20260727T120200Z-stats-ceb-full-no-refit-v1__stats-ce--eb48bb0b100d--_no_refit__stats_ceb_multiregion_count__query_id-16,6.0,3.0,2.0,4.0,1.25,2.0,2.0,1.0,,,0.0,0.0,,,3.0,3.0,,,0,1,0,0,0,1,1,0,0,0,3.0,0.0,1.0,2.0,1,0.0,1,0.0,0.25001475469406564,1,0,0,0,0,0,0,1.0,0.43243243243243246,1025.158,2.0,2.0,759.93,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999141595734512,2.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,2.0,512.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,66.0,1.0,1.0,8.58404265488495e-05,135066.68,2.0,512.0,270133.36,69154140.16,135066.68,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,64.0,,0,64.0,64.0,0.0,0.015625,270133.36,0.02944319480949026,0.016456501336969267,1.0,1.0,1.053216085566033,1.0,1.053216085566033,0.6666666666666666,0.3333333333333333,0.0,508.0,10.0,10.0,128.0,64.0,0.0,64.0,192.0,124.0,0.0,0.0,128.0,64.0,64.0,2.0,0.9375,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.03125,0.02944319480949026,0.02944319480949026,0.032913002673938534,2.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,64.0,128.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,64.0,0.0,124.0,0.0
20260727T120215Z-stats-ceb-full-no-refit-v1__stats-ce--e61d25524c7c--_no_refit__stats_ceb_multiregion_count__query_id-17,24.0,8.0,6.0,18.0,1.2777777777777777,2.0,6.0,0.0,3.0,3.0,0.0,7.0,4.0,6.0,6.0,8.0,,,1,1,0,1,1,1,0,0,0,1,11.0,0.0,11.0,0.0,1,0.0,1,0.0,0.1349341401024208,0,1,0,0,0,0,0,6.0,0.14797828030459537,3758.944,2.0,2.0,12908.08,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.9533211987196404,6.0,6.0,841732.0,0.0,0.5,1.0,1.0,0.0,2.0,1741472.0,0.0,0.5,1.0,1.0,130.0,0.0,0.5,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,841732.0,420866.0,420866.0,0.046678801280359644,1.0,841732.0,1741472.0,841732.0,1741472.0,1.0,420866.0,2.0,2.376053185574506e-06,420866.0,2.0,1.0,1.0,1.0,32.5,63.486080740890465,0.016033606896256766,6748.0,0.016033606896256766,8126.2183348339795,0.0,4.719575456884693,2.0707474732945834,4.719575456884693,0.0,-3.039644964335092,4.6639360763358555,6.940222469119639,13496.0,1.0,4.0,1616.0,1.0,13.510222717509283,130.0,,0,130.0,841732.0,0.5779258847024031,0.013727647279656708,841732.0,0.5779258847024031,0.013727647279656708,1.0,1.0,1.784594146355372,1.784594146355372,1.784594146355372,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5779258847024031,0.5779258847024031,0.027455294559313417,0.5779258847024031,0.5779258847024031,0.027455294559313417,1.0,1.0,2.0,1.0,6.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,6.0,0.0,2.0,2.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260727T120234Z-stats-ceb-full-no-refit-v1__stats-ce--b1b6578c060b--_no_refit__stats_ceb_multiregion_count__query_id-18,22.0,7.0,6.0,16.0,1.3125,2.0,6.0,0.0,3.0,3.0,0.0,6.0,4.0,5.0,6.0,7.0,,,1,1,0,1,1,1,0,0,0,1,9.0,0.0,9.0,0.0,1,0.0,1,0.0,0.12805201365673483,0,1,0,0,0,0,0,7.0,0.09255365717367035,3731.874,2.0,2.0,6051.79,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.9002758399667299,6.0,6.0,811492.0,0.0,0.5,1.0,1.0,0.0,2.0,3246080.0,0.0,0.5,1.0,1.0,192.0,0.0,0.5,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,811492.0,405746.0,405746.0,0.09972416003327013,1.0,811492.0,3246080.0,811492.0,3246080.0,1.0,405746.0,2.0,2.4645960773488833e-06,405746.0,2.0,1.0,1.0,1.0,48.0,90.63470031545741,0.044256751760953894,17957.0,0.044256751760953894,11601.241640378548,0.0,5.73727934518811,2.6562328849205317,5.73727934518811,0.0,4.153346116646915,5.7371307084345915,-2.197964843865963,35914.0,1.0,2.0,4752.0,1.0,12.488910314508901,192.0,,0,192.0,811492.0,0.9094543655596838,0.012025996559423876,811492.0,0.9094543655596838,0.012025996559423876,1.0,1.0,2.308991339409384,2.308991339409384,2.308991339409384,0.0,1.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.9094543655596838,0.9094543655596838,0.024051993118847752,0.9094543655596838,0.9094543655596838,0.024051993118847752,1.0,1.0,2.0,1.0,6.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260727T120253Z-stats-ceb-full-no-refit-v1__stats-ce--6fb8a6573a07--_no_refit__stats_ceb_multiregion_count__query_id-19,22.0,8.0,6.0,16.0,1.3125,2.0,6.0,0.0,3.0,3.0,0.0,5.0,4.0,6.0,6.0,8.0,,,1,1,0,1,1,1,0,0,0,1,11.0,0.0,11.0,0.0,1,0.0,1,0.0,0.12138147315702125,0,0,0,0,0,0,1,5.0,0.08046283560126094,1679.172,2.0,2.0,6162.81,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.9039550445100323,6.0,6.0,286366.0,0.0,0.5,1.0,1.0,0.0,2.0,1867776.0,0.0,0.5,1.0,1.0,130.0,0.0,0.5,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,286366.0,143183.0,143183.0,0.0960449554899677,1.0,286366.0,1867776.0,286366.0,1867776.0,1.0,143183.0,2.0,6.984069337840386e-06,143183.0,2.0,1.0,1.0,1.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,4.677850240524217,2.14924692064476,4.677850240524217,0.0,3.0791355220761685,3.1162099735411837,10.602741051527834,0.0,0.0,0.0,3073.0,1.0,0.0,130.0,,0,130.0,286366.0,2.232269676732687,0.14053344321602426,286366.0,2.232269676732687,0.14053344321602426,1.0,1.0,18.269347618083152,18.269347618083152,18.269347618083152,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,2.232269676732687,2.232269676732687,0.2810668864320485,2.232269676732687,2.232269676732687,0.2810668864320485,1.0,1.0,2.0,1.0,6.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260727T120309Z-stats-ceb-full-no-refit-v1__stats-ce--f90b8fa6e1c6--_no_refit__stats_ceb_multiregion_count__query_id-20,6.0,3.0,2.0,4.0,1.25,2.0,2.0,1.0,,,0.0,0.0,,,3.0,3.0,,,0,1,0,0,0,1,1,0,0,0,3.0,0.0,1.0,2.0,1,0.0,1,0.0,0.2500095346064303,1,0,0,0,0,0,0,1.0,0.43243243243243246,1193.068,2.0,2.0,772.59,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999438422621343,2.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,2.0,512.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,66.0,1.0,1.0,5.6157737865743845e-05,1671769.0,2.0,512.0,3343538.0,855945728.0,1671769.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,64.0,,0,64.0,64.0,0.0,0.015625,3343538.0,0.0037991995439562265,0.015744101009170525,1.0,1.0,1.0076224645869136,1.0,1.0076224645869136,0.0,1.0,0.0,512.0,10.0,10.0,128.0,64.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,192.0,320.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.03125,0.0037991995439562265,0.0037991995439562265,0.03148820201834105,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,192.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,128.0
20260727T120324Z-stats-ceb-full-no-refit-v1__stats-ce--06d3fdce2b76--_no_refit__stats_ceb_multiregion_count__query_id-21,6.0,3.0,2.0,4.0,1.25,2.0,2.0,1.0,,,0.0,0.0,,,3.0,3.0,,,0,1,0,0,0,1,1,0,0,0,3.0,0.0,1.0,2.0,1,0.0,1,0.0,0.250022903589994,1,0,0,0,0,0,0,1.0,0.43243243243243246,717.748,2.0,2.0,637.96,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998690348144473,2.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,2.0,512.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,66.0,1.0,1.0,0.00013096518555266045,368678.23,2.0,512.0,737356.46,188763253.76,368678.23,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,64.0,,0,64.0,64.0,0.0,0.015625,737356.46,0.1445889886473975,0.019404359731248575,1.0,1.0,1.2418790227999088,1.0,1.2418790227999088,0.5104166666666666,0.4895833333333333,0.0,478.0,10.0,10.0,128.0,64.0,0.0,94.0,192.0,64.0,0.0,0.0,98.0,94.0,124.0,2.0,0.53125,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.03125,0.1445889886473975,0.1445889886473975,0.03880871946249715,2.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,94.0,98.0,0.0,0.0,0.0,30.0,0.0,98.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,30.0
