matrix,feature,row_count,non_null_count,null_count,null_fraction,numeric_count,zero_count,distinct_non_null_count
m0,task_count,130,130,0,0.0,130,0,20
m0,citus_map_merge_job_count,130,0,130,1.0,0,0,0
m0,citus_repartition_query,130,130,0,0.0,130,130,1
m0,worker_task_plan_count,130,78,52,0.4,78,0,14
m0,worker_task_actual_rows_sum,130,78,52,0.4,78,0,56
m0,worker_task_actual_rows_cv,130,78,52,0.4,78,24,54
m0,worker_task_actual_rows_max_share,130,78,52,0.4,78,0,55
m0,worker_task_scan_actual_rows_sum,130,78,52,0.4,78,0,75
m0,worker_task_scan_actual_rows_cv,130,78,52,0.4,78,2,74
m0,worker_task_scan_actual_rows_max_share,130,78,52,0.4,78,0,74
m0,remote_region_rows_isf,130,130,0,0.0,130,0,1
m0,remote_region_bytes_isf,130,130,0,0.0,130,0,1
m0,worker_task_scan_rows_isf,130,78,52,0.4,78,0,74
m0,worker_task_root_rows_isf,130,78,52,0.4,78,0,54
m0,worker_task_within_region_scan_rows_isf_max,130,78,52,0.4,78,0,74
m0,worker_task_index_scan_share,130,78,52,0.4,78,21,32
m0,worker_task_seq_scan_share,130,78,52,0.4,78,3,32
m0,worker_task_bitmap_scan_share,130,78,52,0.4,78,78,1
m0,worker_task_node_count_sum,130,78,52,0.4,78,0,40
m0,worker_task_plan_max_depth_max,130,78,52,0.4,78,19,8
m0,worker_task_plan_max_depth_mean,130,78,52,0.4,78,19,33
m0,worker_task_join_node_count,130,78,52,0.4,78,19,7
m0,worker_task_aggregate_node_count,130,78,52,0.4,78,56,2
m0,worker_task_sort_node_count,130,78,52,0.4,78,76,3
m0,worker_task_blocking_node_count,130,78,52,0.4,78,35,16
m0,worker_task_scan_node_count,130,78,52,0.4,78,0,18
m0,worker_task_materialization_node_count,130,78,52,0.4,78,40,16
m0,worker_task_parallel_node_count,130,78,52,0.4,78,78,1
m0,worker_task_bitmap_node_count,130,78,52,0.4,78,78,1
m0,worker_task_index_access_node_count,130,78,52,0.4,78,21,20
m0,worker_task_sequential_access_node_count,130,78,52,0.4,78,3,27
m0,worker_task_spill_capable_node_count,130,78,52,0.4,78,34,21
m0,worker_task_plan_fingerprint_count,130,78,52,0.4,78,0,6
m0,worker_task_plan_fingerprint_dominant_share,130,78,52,0.4,78,0,22
m0,worker_task_region_task_count_cv,130,78,52,0.4,78,78,1
m0,worker_task_region_rows_cv,130,78,52,0.4,78,78,1
m0,worker_task_region_rows_max_share,130,78,52,0.4,78,0,1
m0,worker_task_region_scan_rows_cv,130,78,52,0.4,78,78,1
m0,worker_task_region_scan_rows_max_share,130,78,52,0.4,78,0,1
m0,worker_task_within_region_rows_cv_max,130,78,52,0.4,78,24,54
m0,worker_task_within_region_rows_cv_mean,130,78,52,0.4,78,24,54
m0,worker_task_within_region_rows_max_share_max,130,78,52,0.4,78,0,55
m0,worker_task_within_region_scan_rows_cv_max,130,78,52,0.4,78,2,74
m0,worker_task_within_region_scan_rows_cv_mean,130,78,52,0.4,78,2,74
m0,worker_task_within_region_scan_rows_max_share_max,130,78,52,0.4,78,0,74
m0,worker_task_within_region_plan_fingerprint_count_max,130,78,52,0.4,78,0,6
m0,worker_task_within_region_plan_fingerprint_count_mean,130,78,52,0.4,78,0,6
m0,main_node_type_count_Aggregate,130,130,0,0.0,130,74,2
m0,main_node_type_count_Append,130,130,0,0.0,130,0,1
m0,main_node_type_count_ForeignScan,130,130,0,0.0,130,0,5
m0,main_node_type_count_MergeJoin,130,130,0,0.0,130,108,5
m0,main_node_type_count_Sort,130,130,0,0.0,130,0,6
m0,main_node_type_count_SubqueryScan,130,130,0,0.0,130,0,1
m0,main_node_type_count_Hash,130,130,0,0.0,130,90,4
m0,main_node_type_count_HashJoin,130,130,0,0.0,130,90,4
m0,main_node_type_count_Materialize,130,130,0,0.0,130,124,2
m0,worker_node_count_seq_scan,130,78,52,0.4,78,3,27
m0,worker_node_count_index_scan,130,78,52,0.4,78,37,16
m0,worker_node_count_index_only_scan,130,78,52,0.4,78,35,8
m0,worker_node_count_bitmap_heap_scan,130,78,52,0.4,78,78,1
m0,worker_node_count_bitmap_index_scan,130,78,52,0.4,78,78,1
m0,worker_node_count_hash_join,130,78,52,0.4,78,40,16
m0,worker_node_count_merge_join,130,78,52,0.4,78,69,10
m0,worker_node_count_nested_loop,130,78,52,0.4,78,33,17
m0,worker_node_count_sort,130,78,52,0.4,78,76,3
m0,worker_node_count_incremental_sort,130,78,52,0.4,78,78,1
m0,worker_node_count_hash_aggregate,130,78,52,0.4,78,78,1
m0,worker_node_count_group_aggregate,130,78,52,0.4,78,78,1
m0,worker_node_count_aggregate,130,78,52,0.4,78,56,2
m0,worker_node_count_materialize,130,78,52,0.4,78,73,6
m0,worker_node_count_memoize,130,78,52,0.4,78,42,13
m0,worker_node_count_other,130,78,52,0.4,78,40,16
m1,main_plan_node_count,130,130,0,0.0,130,0,12
m1,main_plan_max_depth,130,130,0,0.0,130,0,7
m1,main_plan_leaf_count,130,130,0,0.0,130,0,5
m1,main_plan_branch_node_count,130,130,0,0.0,130,0,11
m1,main_plan_avg_branching_factor,130,130,0,0.0,130,0,11
m1,main_plan_max_branching_factor,130,130,0,0.0,130,0,1
m1,remote_plan_leaf_count_sum,130,130,0,0.0,130,0,6
m1,remote_plan_avg_branching_factor,130,130,0,0.0,130,56,2
m1,aggregate_min_depth,130,56,74,0.5692307692307692,56,0,1
m1,aggregate_max_depth,130,56,74,0.5692307692307692,56,0,1
m1,sort_min_depth,130,130,0,0.0,130,130,1
m1,sort_max_depth,130,130,0,0.0,130,108,6
m1,join_min_depth,130,56,74,0.5692307692307692,56,0,1
m1,join_max_depth,130,56,74,0.5692307692307692,56,0,6
m1,foreign_scan_min_depth,130,130,0,0.0,130,0,4
m1,foreign_scan_max_depth,130,130,0,0.0,130,0,7
m1,custom_scan_min_depth,130,0,130,1.0,0,0,0
m1,custom_scan_max_depth,130,0,130,1.0,0,0,0
m1,aggregate_above_foreign_scan,130,130,0,0.0,130,74,2
m1,sort_above_foreign_scan,130,130,0,0.0,130,0,1
m1,limit_above_foreign_scan,130,130,0,0.0,130,130,1
m1,join_above_foreign_scan,130,130,0,0.0,130,74,2
m1,foreign_scan_under_aggregate,130,130,0,0.0,130,74,2
m1,foreign_scan_under_sort,130,130,0,0.0,130,0,1
m1,remote_aggregate_present,130,130,0,0.0,130,56,2
m1,remote_sort_present,130,130,0,0.0,130,130,1
m1,remote_join_present,130,130,0,0.0,130,130,1
m1,main_finalize_after_remote,130,130,0,0.0,130,74,2
m1,blocking_operator_count,130,130,0,0.0,130,0,7
m1,blocking_operator_min_depth,130,130,0,0.0,130,130,1
m1,blocking_operator_above_remote_count,130,130,0,0.0,130,0,7
m1,blocking_operator_below_remote_count,130,130,0,0.0,130,56,2
m1,first_blocking_operator_type__sort,130,130,0,0.0,130,0,1
m1,first_blocking_operator_depth,130,130,0,0.0,130,130,1
m1,dominant_time_node_type__sort,130,130,0,0.0,130,0,1
m1,dominant_time_node_depth,130,130,0,0.0,130,130,1
m1,dominant_time_node_actual_time_share,130,130,0,0.0,130,0,130
m1,dominant_rows_node_type__custom_scan,130,130,0,0.0,130,55,2
m1,dominant_rows_node_type__foreign_scan,130,130,0,0.0,130,119,2
m1,dominant_rows_node_type__hash,130,130,0,0.0,130,128,2
m1,dominant_rows_node_type__hash_join,130,130,0,0.0,130,107,2
m1,dominant_rows_node_type__materialize,130,130,0,0.0,130,127,2
m1,dominant_rows_node_type__merge_join,130,130,0,0.0,130,127,2
m1,dominant_rows_node_type__sort,130,130,0,0.0,130,117,2
m1,dominant_rows_node_depth,130,130,0,0.0,130,1,6
m1,dominant_rows_node_row_share,130,130,0,0.0,130,0,58
m1,main_root_actual_total_time_ms,130,130,0,0.0,130,0,130
m1,main_root_actual_rows,130,130,0,0.0,130,0,1
m1,main_root_plan_rows,130,130,0,0.0,130,0,1
m1,main_total_cost,130,130,0,0.0,130,0,124
m1,has_foreign_scan,130,130,0,0.0,130,0,1
m1,has_custom_scan,130,130,0,0.0,130,130,1
m1,has_join,130,130,0,0.0,130,74,2
m1,has_sort,130,130,0,0.0,130,0,1
m1,has_hash,130,130,0,0.0,130,90,2
m1,has_aggregate,130,130,0,0.0,130,74,2
m1,has_limit,130,130,0,0.0,130,130,1
m1,has_materialize,130,130,0,0.0,130,124,2
m1,join_node_count,130,130,0,0.0,130,74,5
m1,hash_join_count,130,130,0,0.0,130,90,4
m1,merge_join_count,130,130,0,0.0,130,108,5
m1,nested_loop_count,130,130,0,0.0,130,130,1
m1,remote_path_share,130,130,0,0.0,130,0,130
m1,fdw_remote_sql_count,130,130,0,0.0,130,0,5
m1,fdw_remote_plan_count,130,130,0,0.0,130,0,6
m1,remote_region_actual_rows_sum,130,130,0,0.0,130,0,57
m1,remote_region_actual_rows_cv,130,130,0,0.0,130,130,1
m1,remote_region_actual_rows_max_share,130,130,0,0.0,130,0,1
m1,remote_region_actual_rows_min_max_ratio,130,130,0,0.0,130,0,1
m1,remote_region_actual_rows_active_share,130,130,0,0.0,130,0,1
m1,remote_region_zero_row_count,130,130,0,0.0,130,130,1
m1,remote_region_nonzero_count,130,130,0,0.0,130,0,1
m1,remote_region_tuple_bytes_sum,130,130,0,0.0,130,0,58
m1,remote_region_tuple_bytes_cv,130,130,0,0.0,130,130,1
m1,remote_region_tuple_bytes_max_share,130,130,0,0.0,130,0,1
m1,remote_region_tuple_bytes_min_max_ratio,130,130,0,0.0,130,0,1
m1,remote_region_tuple_bytes_active_share,130,130,0,0.0,130,0,1
m1,remote_region_task_count_sum,130,130,0,0.0,130,0,20
m1,remote_region_task_count_cv,130,130,0,0.0,130,130,1
m1,remote_region_task_count_max_share,130,130,0,0.0,130,0,1
m1,remote_region_task_count_min_max_ratio,130,130,0,0.0,130,0,1
m1,remote_region_task_count_active_share,130,130,0,0.0,130,0,1
m1,remote_region_plan_fingerprint_count,130,130,0,0.0,130,0,1
m1,remote_region_dominant_plan_fingerprint_share,130,130,0,0.0,130,0,1
m1,remote_plan_node_count_sum,130,130,0,0.0,130,0,5
m1,remote_plan_max_depth,130,130,0,0.0,130,56,2
m1,remote_has_custom_scan,130,130,0,0.0,130,0,1
m1,remote_has_sort,130,130,0,0.0,130,130,1
m1,remote_has_hash_join,130,130,0,0.0,130,130,1
m1,remote_actual_rows_sum,130,130,0,0.0,130,0,58
m1,global_fanin_ratio,130,130,0,0.0,130,0,57
m1,remote_to_final_rows_ratio,130,130,0,0.0,130,0,57
m1,finalize_share,130,130,0,0.0,130,0,130
m1,drf_bytes_proxy,130,130,0,0.0,130,0,64
m1,wan_output_rows,130,130,0,0.0,130,0,57
m1,wan_output_bytes_proxy,130,130,0,0.0,130,0,58
m1,regional_reduction_input_rows_proxy,130,130,0,0.0,130,0,76
m1,regional_reduction_input_bytes_proxy,130,130,0,0.0,130,0,77
m1,drf_rows_proxy,130,130,0,0.0,130,0,64
m1,wan_output_to_final_rows_ratio,130,130,0,0.0,130,0,57
m1,global_group_count_proxy,130,130,0,0.0,130,0,1
m1,global_group_density,130,130,0,0.0,130,0,57
m1,global_group_merge_ratio,130,130,0,0.0,130,0,57
m1,task_count_to_shard_count_ratio,130,130,0,0.0,130,0,7
m1,task_count_to_configured_region_shard_slots_ratio,130,130,0,0.0,130,0,7
m1,task_count_to_observed_region_shard_slots_ratio,130,130,0,0.0,130,0,7
m1,active_task_share,130,130,0,0.0,130,0,7
m1,tasks_per_worker_ratio,130,130,0,0.0,130,0,15
m1,temp_bytes_to_wan_bytes_ratio,130,130,0,0.0,130,77,54
m1,temp_blocks_per_wan_row,130,130,0,0.0,130,77,54
m1,temp_blocks_per_final_row,130,130,0,0.0,130,77,53
m1,temp_blocks_per_regional_input_row,130,130,0,0.0,130,77,54
m1,spill_per_wan_mb,130,130,0,0.0,130,77,54
m1,root_rows_estimate_error_log,130,130,0,0.0,130,130,1
m1,rows_estimate_error_max_abs_log,130,130,0,0.0,130,74,57
m1,rows_estimate_error_mean_abs_log,130,130,0,0.0,130,74,57
m1,foreign_scan_rows_estimate_error_log,130,130,0,0.0,130,74,53
m1,aggregate_rows_estimate_error_log,130,56,74,0.5692307692307692,56,56,1
m1,join_rows_estimate_error_log,130,56,74,0.5692307692307692,56,0,56
m1,sort_rows_estimate_error_log,130,130,0,0.0,130,108,23
m1,remote_root_rows_estimate_error_log,130,130,0,0.0,130,74,38
m1,temp_blocks_sum,130,130,0,0.0,130,77,53
m1,spill_flag,130,130,0,0.0,130,77,2
m1,external_sort_count,130,130,0,0.0,130,110,4
m1,sort_space_used_max,130,130,0,0.0,130,0,19
m1,hash_batches_max,130,130,0,0.0,130,0,8
m1,memory_pressure_score_v1,130,130,0,0.0,130,77,53
m1,task_count,130,130,0,0.0,130,0,20
m1,citus_map_merge_job_count,130,0,130,1.0,0,0,0
m1,citus_repartition_query,130,130,0,0.0,130,130,1
m1,worker_task_plan_count,130,78,52,0.4,78,0,14
m1,worker_task_actual_rows_sum,130,78,52,0.4,78,0,56
m1,worker_task_actual_rows_cv,130,78,52,0.4,78,24,54
m1,worker_task_actual_rows_max_share,130,78,52,0.4,78,0,55
m1,worker_task_scan_actual_rows_sum,130,78,52,0.4,78,0,75
m1,worker_task_scan_actual_rows_cv,130,78,52,0.4,78,2,74
m1,worker_task_scan_actual_rows_max_share,130,78,52,0.4,78,0,74
m1,remote_region_rows_isf,130,130,0,0.0,130,0,1
m1,remote_region_bytes_isf,130,130,0,0.0,130,0,1
m1,worker_task_scan_rows_isf,130,78,52,0.4,78,0,74
m1,worker_task_root_rows_isf,130,78,52,0.4,78,0,54
m1,worker_task_within_region_scan_rows_isf_max,130,78,52,0.4,78,0,74
m1,worker_task_index_scan_share,130,78,52,0.4,78,21,32
m1,worker_task_seq_scan_share,130,78,52,0.4,78,3,32
m1,worker_task_bitmap_scan_share,130,78,52,0.4,78,78,1
m1,worker_task_node_count_sum,130,78,52,0.4,78,0,40
m1,worker_task_plan_max_depth_max,130,78,52,0.4,78,19,8
m1,worker_task_plan_max_depth_mean,130,78,52,0.4,78,19,33
m1,worker_task_join_node_count,130,78,52,0.4,78,19,7
m1,worker_task_aggregate_node_count,130,78,52,0.4,78,56,2
m1,worker_task_sort_node_count,130,78,52,0.4,78,76,3
m1,worker_task_blocking_node_count,130,78,52,0.4,78,35,16
m1,worker_task_scan_node_count,130,78,52,0.4,78,0,18
m1,worker_task_materialization_node_count,130,78,52,0.4,78,40,16
m1,worker_task_parallel_node_count,130,78,52,0.4,78,78,1
m1,worker_task_bitmap_node_count,130,78,52,0.4,78,78,1
m1,worker_task_index_access_node_count,130,78,52,0.4,78,21,20
m1,worker_task_sequential_access_node_count,130,78,52,0.4,78,3,27
m1,worker_task_spill_capable_node_count,130,78,52,0.4,78,34,21
m1,worker_task_plan_fingerprint_count,130,78,52,0.4,78,0,6
m1,worker_task_plan_fingerprint_dominant_share,130,78,52,0.4,78,0,22
m1,worker_task_region_task_count_cv,130,78,52,0.4,78,78,1
m1,worker_task_region_rows_cv,130,78,52,0.4,78,78,1
m1,worker_task_region_rows_max_share,130,78,52,0.4,78,0,1
m1,worker_task_region_scan_rows_cv,130,78,52,0.4,78,78,1
m1,worker_task_region_scan_rows_max_share,130,78,52,0.4,78,0,1
m1,worker_task_within_region_rows_cv_max,130,78,52,0.4,78,24,54
m1,worker_task_within_region_rows_cv_mean,130,78,52,0.4,78,24,54
m1,worker_task_within_region_rows_max_share_max,130,78,52,0.4,78,0,55
m1,worker_task_within_region_scan_rows_cv_max,130,78,52,0.4,78,2,74
m1,worker_task_within_region_scan_rows_cv_mean,130,78,52,0.4,78,2,74
m1,worker_task_within_region_scan_rows_max_share_max,130,78,52,0.4,78,0,74
m1,worker_task_within_region_plan_fingerprint_count_max,130,78,52,0.4,78,0,6
m1,worker_task_within_region_plan_fingerprint_count_mean,130,78,52,0.4,78,0,6
m1,main_node_type_count_Aggregate,130,130,0,0.0,130,74,2
m1,main_node_type_count_Append,130,130,0,0.0,130,0,1
m1,main_node_type_count_ForeignScan,130,130,0,0.0,130,0,5
m1,main_node_type_count_MergeJoin,130,130,0,0.0,130,108,5
m1,main_node_type_count_Sort,130,130,0,0.0,130,0,6
m1,main_node_type_count_SubqueryScan,130,130,0,0.0,130,0,1
m1,main_node_type_count_Hash,130,130,0,0.0,130,90,4
m1,main_node_type_count_HashJoin,130,130,0,0.0,130,90,4
m1,main_node_type_count_Materialize,130,130,0,0.0,130,124,2
m1,parent_child_type_count_Aggregate_CustomScan,130,130,0,0.0,130,56,2
m1,parent_child_type_count_Aggregate_HashJoin,130,130,0,0.0,130,96,2
m1,parent_child_type_count_Aggregate_MergeJoin,130,130,0,0.0,130,108,2
m1,parent_child_type_count_Append_SubqueryScan,130,130,0,0.0,130,0,1
m1,parent_child_type_count_HashJoin_ForeignScan,130,130,0,0.0,130,90,4
m1,parent_child_type_count_HashJoin_Hash,130,130,0,0.0,130,90,4
m1,parent_child_type_count_HashJoin_HashJoin,130,130,0,0.0,130,121,2
m1,parent_child_type_count_Hash_ForeignScan,130,130,0,0.0,130,90,3
m1,parent_child_type_count_Hash_HashJoin,130,130,0,0.0,130,122,3
m1,parent_child_type_count_Materialize_MergeJoin,130,130,0,0.0,130,124,2
m1,parent_child_type_count_MergeJoin_Materialize,130,130,0,0.0,130,124,2
m1,parent_child_type_count_MergeJoin_MergeJoin,130,130,0,0.0,130,111,3
m1,parent_child_type_count_MergeJoin_Sort,130,130,0,0.0,130,108,6
m1,parent_child_type_count_NestedLoop_FunctionScan,130,130,0,0.0,130,27,17
m1,parent_child_type_count_NestedLoop_SeqScan,130,130,0,0.0,130,27,17
m1,parent_child_type_count_Sort_Append,130,130,0,0.0,130,0,1
m1,parent_child_type_count_Sort_ForeignScan,130,130,0,0.0,130,108,6
m1,parent_child_type_count_Sort_HashJoin,130,130,0,0.0,130,124,2
m1,parent_child_type_count_Sort_MergeJoin,130,130,0,0.0,130,125,2
m1,parent_child_type_count_SubqueryScan_Aggregate,130,130,0,0.0,130,74,2
m1,parent_child_type_count_SubqueryScan_ForeignScan,130,130,0,0.0,130,56,2
m1,worker_node_count_seq_scan,130,78,52,0.4,78,3,27
m1,worker_node_count_index_scan,130,78,52,0.4,78,37,16
m1,worker_node_count_index_only_scan,130,78,52,0.4,78,35,8
m1,worker_node_count_bitmap_heap_scan,130,78,52,0.4,78,78,1
m1,worker_node_count_bitmap_index_scan,130,78,52,0.4,78,78,1
m1,worker_node_count_hash_join,130,78,52,0.4,78,40,16
m1,worker_node_count_merge_join,130,78,52,0.4,78,69,10
m1,worker_node_count_nested_loop,130,78,52,0.4,78,33,17
m1,worker_node_count_sort,130,78,52,0.4,78,76,3
m1,worker_node_count_incremental_sort,130,78,52,0.4,78,78,1
m1,worker_node_count_hash_aggregate,130,78,52,0.4,78,78,1
m1,worker_node_count_group_aggregate,130,78,52,0.4,78,78,1
m1,worker_node_count_aggregate,130,78,52,0.4,78,56,2
m1,worker_node_count_materialize,130,78,52,0.4,78,73,6
m1,worker_node_count_memoize,130,78,52,0.4,78,42,13
m1,worker_node_count_other,130,78,52,0.4,78,40,16
