query_run_id,foreign_scan_time_to_root_ratio,remote_to_final_rows_ratio,regional_input_to_wan_rows_ratio,global_group_merge_ratio,spill_present,spill_bytes_to_wan_bytes_ratio,temp_blocks_per_final_row,hash_batch_excess,remote_region_rows_isf_normalized,worker_task_scan_rows_isf_normalized,worker_scan_rows_cv_normalized,task_count_to_shard_count_ratio,active_task_share,citus_repartition_observed_v2,worker_task_seq_scan_share,root_rows_estimate_error_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,remote_root_rows_estimate_error_log
20260727T120036Z-stats-ceb-full-no-refit-v1__stats-ce--98dedb4548e0--_no_refit__stats_ceb_multiregion_count__query_id-12,0.20398333674064464,0.5486348436239948,0.2601793352856878,0.9502634239593648,0.5,0.3576820452819066,0.455950931661859,0.0,0.0,0.0014092406115030986,0.0010317446339572441,0.2649461597478896,0.19293142095945223,0.0,0.0,0.25,0.48030644249308774,0.25,0.3832306730549028
20260727T120054Z-stats-ceb-full-no-refit-v1__stats-ce--705b678c2f15--_no_refit__stats_ceb_multiregion_count__query_id-13,0.21124504322310192,0.5472578140385828,0.331907963682621,0.9478783387539056,0.5,0.35848805813725076,0.45236281086528674,0.0,0.0,0.0021647432546265527,0.0004764283596069886,0.2649461597478896,0.19293142095945223,0.0,0.3333333333333333,0.25,0.4696319154090832,0.25,0.09567567840184757
20260727T120111Z-stats-ceb-full-no-refit-v1__stats-ce--8634fbcdddb7--_no_refit__stats_ceb_multiregion_count__query_id-14,0.2227774694568938,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T120143Z-stats-ceb-full-no-refit-v1__stats-ce--fa1db4e3efb6--_no_refit__stats_ceb_multiregion_count__query_id-15,0.222773764380585,0.22277801565215352,0.5500900523317365,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.009572014549687457,2.4877981883613518e-05,0.2649461597478896,0.19293142095945223,0.0,0.23958333333333334,0.25,0.25,0.25,0.25
20260727T120200Z-stats-ceb-full-no-refit-v1__stats-ce--eb48bb0b100d--_no_refit__stats_ceb_multiregion_count__query_id-16,0.22276735939269726,0.22277801565215352,0.5463114158232338,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0004876876401074104,0.0001167324662652887,0.2649461597478896,0.19293142095945223,0.0,0.16666666666666666,0.25,0.25,0.25,0.25
20260727T120215Z-stats-ceb-full-no-refit-v1__stats-ce--e61d25524c7c--_no_refit__stats_ceb_multiregion_count__query_id-17,0.21684980356681677,0.5490241997435668,0.22277801565215352,0.9509378085407012,0.5,0.42501993722136594,0.46405238354585787,0.0,0.0,0.003511516601572692,0.0001568195102478821,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.46676917659023964,0.25,0.4772244988058273
20260727T120234Z-stats-ceb-full-no-refit-v1__stats-ce--b1b6578c060b--_no_refit__stats_ceb_multiregion_count__query_id-18,0.20977332146438352,0.5489442638081617,0.22277801565215352,0.9507993554392293,0.5,0.4306612917676703,0.46761762089233966,0.0,0.0,0.003956787969502025,0.0012848760883245058,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.47253541633167073,0.25,0.06795538015441865
20260727T120253Z-stats-ceb-full-no-refit-v1__stats-ce--6fb8a6573a07--_no_refit__stats_ceb_multiregion_count__query_id-19,0.2102763237115772,0.5464632637940223,0.22277801565215352,0.9465021373611607,0.0,0.0,0.0,0.0,0.0,0.07729040694596534,0.09329087019175926,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.4664814167964346,0.25,0.4850335369454791
20260727T120309Z-stats-ceb-full-no-refit-v1__stats-ce--f90b8fa6e1c6--_no_refit__stats_ceb_multiregion_count__query_id-20,0.22277104431184278,0.22277801565215352,0.5517415333546811,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,6.985447589111132e-05,0.00022830107907650121,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.25,0.25,0.25
20260727T120324Z-stats-ceb-full-no-refit-v1__stats-ce--06d3fdce2b76--_no_refit__stats_ceb_multiregion_count__query_id-21,0.2227617572347447,0.22277801565215352,0.5487328034495873,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0022166495067436546,0.003401349011937356,0.2649461597478896,0.19293142095945223,0.0,0.24479166666666666,0.25,0.25,0.25,0.25
20260727T120339Z-stats-ceb-full-no-refit-v1__stats-ce--9fd2158832f7--_no_refit__stats_ceb_multiregion_count__query_id-22,0.22277746810261273,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T120410Z-stats-ceb-full-no-refit-v1__stats-ce--5818fe568b14--_no_refit__stats_ceb_multiregion_count__query_id-23,0.21312722703061648,0.5455100945854355,0.37445728522999605,0.9448511998636782,0.0,0.0,0.0,0.0,0.0,0.0484931107637298,0.06470334006114911,0.2649461597478896,0.19293142095945223,0.0,0.25384615384615383,0.25,0.46539491148680634,0.25,0.48593714447438063
20260727T120426Z-stats-ceb-full-no-refit-v1__stats-ce--d2a47dcf4b80--_no_refit__stats_ceb_multiregion_count__query_id-24,0.22275857362105714,0.22277801565215352,0.5296313729799903,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0026813714897400984,0.004223869819860161,0.2649461597478896,0.19293142095945223,0.0,0.16666666666666666,0.25,0.25,0.25,0.25
20260727T120441Z-stats-ceb-full-no-refit-v1__stats-ce--b92de91365e3--_no_refit__stats_ceb_multiregion_count__query_id-25,0.20733510767517993,0.5483473713014004,0.26330961562155497,0.9497655072908615,0.5,0.4157826243717088,0.4640810095319741,0.19293142095945223,0.0,0.0032671635669113404,0.007353726140544867,0.2649461597478896,0.19293142095945223,0.0,0.44921875,0.25,0.475409518070408,0.25,0.1437597224542745
20260727T120458Z-stats-ceb-full-no-refit-v1__stats-ce--009fabcba823--_no_refit__stats_ceb_multiregion_count__query_id-26,0.2117933184083938,0.5475470029388334,0.2657108137722592,0.9483792286221246,0.5,0.322279313898123,0.4547411735622804,0.0,0.0,0.032318297860124294,0.041972673020093575,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.47670175441249085,0.25,0.4850099773456653
20260727T120517Z-stats-ceb-full-no-refit-v1__stats-ce--b78595f21206--_no_refit__stats_ceb_multiregion_count__query_id-27,0.22277767195082193,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T120558Z-stats-ceb-full-no-refit-v1__stats-ce--a1744d5d9f76--_no_refit__stats_ceb_multiregion_count__query_id-28,0.11528496263678362,0.5495549927985937,0.22277801565215352,0.9518571690803126,0.5,0.45366197539536496,0.4746854947305277,0.0,0.0,0.038647812927510294,0.0737630011622497,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.46676917659023964,0.25,0.48593714447438063
20260727T120625Z-stats-ceb-full-no-refit-v1__stats-ce--3e12a9896a01--_no_refit__stats_ceb_multiregion_count__query_id-29,0.2227694249720291,0.22277801565215352,0.5485602573032293,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0011598593829709653,0.000511684934354939,0.2649461597478896,0.19293142095945223,0.0,0.25,0.25,0.25,0.25,0.25
20260727T120640Z-stats-ceb-full-no-refit-v1__stats-ce--f42e44dd24b6--_no_refit__stats_ceb_multiregion_count__query_id-31,0.18830194433348713,0.5498594923472573,0.3332209804231762,0.9523845777694798,0.5,0.35499814758896747,0.46052359573321694,0.0,0.0,0.0027227553414585757,0.00012311333028434867,0.2649461597478896,0.19293142095945223,0.0,0.375,0.25,0.4798005859183404,0.25,0.3882144251263514
20260727T120704Z-stats-ceb-full-no-refit-v1__stats-ce--4123fef53a01--_no_refit__stats_ceb_multiregion_count__query_id-32,0.22277748128404168,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T120747Z-stats-ceb-full-no-refit-v1__stats-ce--4cfa0890dc63--_no_refit__stats_ceb_multiregion_count__query_id-33,0.22200053339786624,0.5496641191904326,0.14848895934704,0.9520461815354243,0.5,0.3365885306385232,0.4599572960647548,0.0,0.0,0.0002896027639141602,0.0014984467816012326,0.23289992575610496,0.15921407053161307,0.5,0.0,0.25,0.4820509991187598,0.25,0.412007318484677
20260727T120823Z-stats-ceb-full-no-refit-v1__stats-ce--940213eb07bd--_no_refit__stats_ceb_multiregion_count__query_id-35,0.22277744521278234,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T120856Z-stats-ceb-full-no-refit-v1__stats-ce--01b8759d412a--_no_refit__stats_ceb_multiregion_count__query_id-36,0.2227774653038664,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T120928Z-stats-ceb-full-no-refit-v1__stats-ce--baa21348fcba--_no_refit__stats_ceb_multiregion_count__query_id-37,0.18618151066164518,0.5507569110957086,0.19584803728270161,0.9539389526374622,0.5,0.43863444351384895,0.47307230481641876,0.0,0.0,0.0023615252873980404,0.0009177800877214659,0.2649461597478896,0.19293142095945223,0.0,0.3515625,0.25,0.48015827423680607,0.25,0.06795538015441865
20260727T120952Z-stats-ceb-full-no-refit-v1__stats-ce--3dea5d36442c--_no_refit__stats_ceb_multiregion_count__query_id-38,0.22277774624764035,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121049Z-stats-ceb-full-no-refit-v1__stats-ce--9c378f93220d--_no_refit__stats_ceb_multiregion_count__query_id-39,0.22277750457531278,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121121Z-stats-ceb-full-no-refit-v1__stats-ce--a42d2ecd145a--_no_refit__stats_ceb_multiregion_count__query_id-40,0.222777449783197,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121153Z-stats-ceb-full-no-refit-v1__stats-ce--61f8bf4ebb18--_no_refit__stats_ceb_multiregion_count__query_id-41,0.22277738742432526,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121224Z-stats-ceb-full-no-refit-v1__stats-ce--2365ef160cc8--_no_refit__stats_ceb_multiregion_count__query_id-42,0.20913570657208905,0.5507052376453392,0.1870314418052236,0.9538494515960201,0.5,0.4307247550127269,0.4701620352317943,0.3573176427981673,0.0,0.0076752744042015925,0.017824515397592687,0.2649461597478896,0.19293142095945223,0.0,0.32989690721649484,0.25,0.48099268447219634,0.25,0.48503635787658134
20260727T121246Z-stats-ceb-full-no-refit-v1__stats-ce--bef3f74020aa--_no_refit__stats_ceb_multiregion_count__query_id-43,0.22277756591336878,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121320Z-stats-ceb-full-no-refit-v1__stats-ce--06c758499697--_no_refit__stats_ceb_multiregion_count__query_id-44,0.22277745894146914,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121351Z-stats-ceb-full-no-refit-v1__stats-ce--016037691c34--_no_refit__stats_ceb_multiregion_count__query_id-46,0.22276888198262146,0.22277801565215352,0.5406125467990733,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0011899916063905286,0.0006827014296241293,0.2649461597478896,0.19293142095945223,0.0,0.2,0.25,0.25,0.25,0.25
20260727T121406Z-stats-ceb-full-no-refit-v1__stats-ce--0990036f0917--_no_refit__stats_ceb_multiregion_count__query_id-47,0.22277788418694142,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121526Z-stats-ceb-full-no-refit-v1__stats-ce--ed7ed30f4959--_no_refit__stats_ceb_multiregion_count__query_id-48,0.2189391975490352,0.547347670070376,0.32883979862800267,0.9480339739663379,0.5,0.3557784267005307,0.4524184643078499,0.0,0.0,0.0036263724730013877,0.00044868633100180914,0.2649461597478896,0.19293142095945223,0.0,0.3,0.25,0.4696703715615287,0.25,0.052290899605635044
20260727T121542Z-stats-ceb-full-no-refit-v1__stats-ce--c6f3d13743a0--_no_refit__stats_ceb_multiregion_count__query_id-49,0.2227778588544882,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121648Z-stats-ceb-full-no-refit-v1__stats-ce--816d4588344d--_no_refit__stats_ceb_multiregion_count__query_id-50,0.22277768899175468,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121730Z-stats-ceb-full-no-refit-v1__stats-ce--4cbe11eb13e9--_no_refit__stats_ceb_multiregion_count__query_id-51,0.22277778253449074,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121825Z-stats-ceb-full-no-refit-v1__stats-ce--20faaaceabc6--_no_refit__stats_ceb_multiregion_count__query_id-52,0.2227778451448594,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T121931Z-stats-ceb-full-no-refit-v1__stats-ce--6bd8e852fe89--_no_refit__stats_ceb_multiregion_count__query_id-53,0.18177496723110098,0.5486002537485063,0.22277801565215352,0.9502035125375912,0.5,0.44184092685347226,0.470215641121898,0.0,0.0,0.06372491642899697,0.1150388989146296,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.46964262781661525,0.25,0.48593714447438063
20260727T121949Z-stats-ceb-full-no-refit-v1__stats-ce--65af180658cd--_no_refit__stats_ceb_multiregion_count__query_id-54,0.22277770060129204,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T122034Z-stats-ceb-full-no-refit-v1__stats-ce--99eb8577f8f9--_no_refit__stats_ceb_multiregion_count__query_id-55,0.21029877167443656,0.5494516065534902,0.22277801565215352,0.9516780988509896,0.5,0.4275367360123858,0.4681276065439457,0.0,0.0,0.03974306391746578,0.07589468820252426,0.2649461597478896,0.19293142095945223,0.0,0.26119402985074625,0.25,0.4664919327935134,0.25,0.48590563752747606
20260727T122053Z-stats-ceb-full-no-refit-v1__stats-ce--0f5ee8601132--_no_refit__stats_ceb_multiregion_count__query_id-56,0.12857306085212952,0.5495618902890427,0.22277801565215352,0.9518691158842151,0.5,0.42006132710734734,0.46471621976344557,0.0,0.0,0.03856784227080548,0.07414222931693665,0.2649461597478896,0.19293142095945223,0.0,0.5,0.25,0.46676917659023964,0.25,0.48593714447438063
20260727T122119Z-stats-ceb-full-no-refit-v1__stats-ce--56d71e5fa919--_no_refit__stats_ceb_multiregion_count__query_id-57,0.2204199636963223,0.5506100476169319,0.00041665567290946793,0.9536845776304448,0.5,0.43031774366843034,0.470001780782906,0.3573176427981673,0.0,0.0,0.0,0.045243253627114795,0.023546257846687884,0.5,0.5,0.25,0.48597926664797436,0.25,0.4772244988058273
20260727T122159Z-stats-ceb-full-no-refit-v1__stats-ce--9f26aa4328b9--_no_refit__stats_ceb_multiregion_count__query_id-59,0.2227778823420104,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T122319Z-stats-ceb-full-no-refit-v1__stats-ce--27ab191ab1e8--_no_refit__stats_ceb_multiregion_count__query_id-60,0.1363912794488,0.5500105570502005,0.2319479314527446,0.9526462295102077,0.5,0.43910613223614675,0.4715613620919711,0.0,0.0,0.045299536096910134,0.05425556003512474,0.2649461597478896,0.19293142095945223,0.0,0.3769230769230769,0.25,0.47680399302366183,0.25,0.48572171491320837
20260727T122344Z-stats-ceb-full-no-refit-v1__stats-ce--012a0caf9bdf--_no_refit__stats_ceb_multiregion_count__query_id-61,0.2227774494387128,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T122417Z-stats-ceb-full-no-refit-v1__stats-ce--97a6df2a45af--_no_refit__stats_ceb_multiregion_count__query_id-62,0.21910566874788662,0.5510802594617324,0.01618746386145651,0.95449900843596,0.5,0.31806752514089076,0.4648279946308801,0.0,0.0,0.21646838395368412,0.25690470380086644,0.23376589407716256,0.16007128900910667,0.5,0.17010309278350516,0.25,0.4814394388109082,0.25,0.48503635787658134
20260727T122500Z-stats-ceb-full-no-refit-v1__stats-ce--3ebe0da05cca--_no_refit__stats_ceb_multiregion_count__query_id-63,0.2227773567195592,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T122532Z-stats-ceb-full-no-refit-v1__stats-ce--9cf952e26959--_no_refit__stats_ceb_multiregion_count__query_id-64,0.222777481483605,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T122603Z-stats-ceb-full-no-refit-v1__stats-ce--e6562b44f063--_no_refit__stats_ceb_multiregion_count__query_id-65,0.22277743454587756,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,0.22277742832463313,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,0.2227773299848934,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,0.18814980421892746,0.5548178374109809,0.01123077361954604,0.9609726833413074,0.5,0.3942727388332523,0.47476608384138574,0.19293142095945223,0.0,0.00454049977788724,0.000678912367941573,0.24797980983908335,0.1745618718211316,0.5,0.5,0.25,0.4853948350201238,0.25,0.466957393977983
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,0.2227778622253441,0.22277801565215352,0.22277801565215352,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649461597478896,0.19293142095945223,0.5,0.0,0.25,0.25,0.25,0.25
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,0.15385024225844837,0.5545018827285018,0.015311577841773283,0.9604254337783643,0.5,0.4227767010655022,0.47655365390735405,0.0,0.0,0.004068182893520342,0.00041427939475347387,0.2649461597478896,0.19293142095945223,0.0,0.4166666666666667,0.25,0.485205992768106,0.25,0.46550959823245486
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,0.2107085722883509,0.5478742129114303,0.17401205207597342,0.9489459729194057,0.5,0.2828571596873163,0.4517521350114735,0.0,0.0,0.12535749529502693,0.15238297437349124,0.23376589407716256,0.16007128900910667,0.5,0.5,0.25,0.473754138868988,0.25,0.4859025147545687
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,0.20990936666934393,0.5541276173038551,0.051608777030356684,0.9597771870473598,0.5,0.41200525503353097,0.475041025614624,0.44940552754373936,0.0,0.01949950174012117,0.01675628389286691,0.2649461597478896,0.19293142095945223,0.0,0.2507082152974504,0.25,0.4859392738975422,0.25,0.48593714447438063
20260727T124240Z-stats-ceb-full-no-refit-v1__stats-ce--390aaac352ae--_no_refit__stats_ceb_multiregion_count__query_id-74,0.12291169032335558,0.5516560933436493,0.1434297842789428,0.9554963819761595,0.5,0.4478661390677156,0.4768198975020774,0.0,0.0,0.011438173245743064,0.015426882637465958,0.2649461597478896,0.19293142095945223,0.0,0.20186335403726705,0.25,0.4810092480908852,0.25,0.48503635787658134
20260727T124329Z-stats-ceb-full-no-refit-v1__stats-ce--72f3957fc57f--_no_refit__stats_ceb_multiregion_count__query_id-75,0.21154341118954753,0.5522626408641643,0.11314139332159612,0.9565469530988965,0.5,0.3774204468421328,0.47016411077815323,0.30108498595216127,0.0,0.0090143547099045,0.014639661723274572,0.2649461597478896,0.19293142095945223,0.0,0.20186335403726705,0.25,0.482280751950685,0.25,0.48499335760644613
20260727T124408Z-stats-ceb-full-no-refit-v1__stats-ce--1cc84b23aa7c--_no_refit__stats_ceb_multiregion_count__query_id-76,0.2227709232286022,0.22277801565215352,0.5518436125717489,0.38586284191890446,0.0,0.0,0.0,0.0,0.0,0.00020753423201755916,0.0009820862398612154,0.2649461597478896,0.19293142095945223,0.0,0.328125,0.25,0.25,0.25,0.25
